name,Candidate List length,SACREBLEU1,precision1,SequenceMatcher1,SACREBLEU2,precision2,SequenceMatcher2,SACREBLEU3,precision3,SequenceMatcher3,SACREBLEU4,precision4,SequenceMatcher4,SACREBLEU5,precision5,SequenceMatcher5,SACREBLEU6,precision6,SequenceMatcher6
13_LineColor_result,2,0.0,33.333333333333336,0.26,0.0,0.0,0.15,23.643540225079384,60.0,0.61,0.0,0.0,0.15,23.643540225079384,60.0,0.61,0.0,0.0,0.15
13_LineColor_result,2,35.35533905932737,75.0,0.56,35.35533905932737,75.0,0.62,35.35533905932737,75.0,0.56,35.35533905932737,75.0,0.62,35.35533905932737,75.0,0.56,35.35533905932737,75.0,0.59
13_LineColor_result,8,0.0,66.66666666666667,0.5,0.0,66.66666666666667,0.5,0.0,66.66666666666667,0.46,0.0,66.66666666666667,0.5,0.0,66.66666666666667,0.5,0.0,66.66666666666667,0.43
13_LineColor_result,1,21.34144322916053,66.66666666666667,0.74,52.679349207146245,91.66666666666669,0.8,21.34144322916053,66.66666666666667,0.74,48.871645172969465,91.66666666666669,0.84,34.713491349356424,100.0,0.72,37.95104907493074,83.33333333333333,0.82
13_LineColor_result,11,5.237520761048587,35.0,0.61,19.76560930094397,83.33333333333333,0.73,25.211936184349828,66.66666666666667,0.77,62.23329772884783,91.66666666666669,0.83,25.211936184349828,66.66666666666667,0.77,62.23329772884783,91.66666666666669,0.83
13_LineColor_result,7,5.865587580131999,54.54545454545455,0.54,5.865587580131999,54.54545454545455,0.48,3.5275023606301383,16.666666666666668,0.16,5.865587580131999,54.54545454545455,0.48,5.865587580131999,54.54545454545455,0.48,5.865587580131999,54.54545454545455,0.48
13_LineColor_result,2,11.04479556707894,60.0,0.66,11.04479556707894,60.0,0.68,11.04479556707894,60.0,0.66,11.04479556707894,60.0,0.66,21.36435031981171,70.0,0.59,11.04479556707894,60.0,0.66
13_LineColor_result,2,24.27458858536617,77.77777777777777,0.73,34.32945239845197,77.77777777777777,0.65,17.164726199225985,77.77777777777777,0.52,33.03164318013809,100.0,0.52,17.164726199225985,77.77777777777777,0.51,33.03164318013809,100.0,0.52
13_LineColor_result,8,0.0,0.0,0.3,5.522397783539471,12.5,0.3,0.0,0.0,0.3,5.522397783539471,12.5,0.3,0.0,0.0,0.3,0.0,0.0,0.3
13_LineColor_result,1,26.269098944241588,57.142857142857146,0.58,19.3576934939088,60.0,0.44,8.643019616048525,42.85714285714285,0.56,19.3576934939088,60.0,0.44,6.27465531099474,33.333333333333336,0.5,19.3576934939088,60.0,0.44
13_LineColor_result,8,0.0,0.0,0.57,8.116697886877475,16.666666666666668,0.5,0.0,0.0,0.32,0.0,0.0,0.67,0.0,0.0,0.38,10.682175159905848,20.0,0.5
13_LineColor_result,1,35.35533905932737,75.0,0.57,66.87403049764218,80.0,0.86,30.21375397356768,50.0,0.69,39.76353643835252,60.0,0.82,18.99589214128981,50.0,0.7,39.76353643835252,60.0,0.82
13_LineColor_result,8,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.46,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.0,0.5
13_LineColor_result,1,0.0,100.0,0.89,0.0,0.0,0.0,0.0,33.333333333333336,0.73,6.772997136689072,16.666666666666668,0.17,0.0,50.0,0.55,3.3864985683445354,8.333333333333334,0.12
13_LineColor_result,8,0.0,0.0,0.33,0.0,0.0,0.57,1.199348129252962,3.225806451612903,0.03,0.0,0.0,0.67,0.0,0.0,0.33,0.0,0.0,0.67
13_LineColor_result,1,0.0,100.0,0.67,0.0,100.0,0.67,0.0,100.0,0.67,2.0244462660665508,5.2631578947368425,0.05,0.0,100.0,0.67,2.0244462660665508,5.2631578947368425,0.05
14_LineThickness_result,11,1.727223799216787,4.545454545454546,0.12,1.727223799216787,4.545454545454546,0.12,1.506189323093867,4.0,0.12,0.0,0.0,0.12,0.9432284668356838,2.5641025641025643,0.07,1.3353534059549443,3.571428571428572,0.11
14_LineThickness_result,7,9.652434877402245,33.333333333333336,0.25,15.97357760615681,25.0,0.19,3.673526562988939,15.384615384615383,0.15,2.147691208915905,5.555555555555555,0.16,9.652434877402245,33.333333333333336,0.23,3.747776736677921,9.090909090909092,0.31
14_LineThickness_result,2,10.682175159905848,20.0,0.2,0.0,0.0,0.26,10.682175159905848,20.0,0.25,0.0,0.0,0.14,0.0,0.0,0.25,0.0,0.0,0.15
14_LineThickness_result,2,0.0,50.0,0.73,0.0,50.0,0.73,0.0,50.0,0.83,0.0,50.0,0.73,0.0,50.0,0.73,0.0,50.0,0.73
14_LineThickness_result,8,0.0,0.0,0.57,0.0,0.0,0.57,0.0,0.0,0.57,0.0,0.0,0.57,0.0,0.0,0.57,0.0,0.0,0.57
14_LineThickness_result,1,0.0016701700790245,100.0,0.09,0.0016701700790245,100.0,0.09,0.0016701700790245,100.0,0.09,0.0016701700790245,100.0,0.09,0.0016701700790245,100.0,0.09,0.0016701700790245,100.0,0.09
14_LineThickness_result,11,66.87403049764218,80.0,0.88,100.00000000000004,100.0,0.95,66.87403049764218,80.0,0.88,100.00000000000004,100.0,0.95,66.87403049764218,80.0,0.88,100.00000000000004,100.0,0.95
14_LineThickness_result,7,59.460355750136046,75.0,0.79,100.00000000000004,100.0,0.93,59.460355750136046,75.0,0.79,100.00000000000004,100.0,0.93,3.673526562988939,15.384615384615383,0.15,100.00000000000004,100.0,0.93
14_LineThickness_result,2,0.0,100.0,0.96,0.0,100.0,0.96,0.0,100.0,0.96,0.0,100.0,0.96,0.0,100.0,0.96,0.0,100.0,0.96
14_LineThickness_result,2,0.0,100.0,0.91,0.0,100.0,0.91,0.0,50.0,0.55,0.0,100.0,0.91,0.0,100.0,0.91,0.0,100.0,0.91
14_LineThickness_result,8,0.0,100.0,0.86,0.0,100.0,0.86,0.0,100.0,0.86,0.0,100.0,0.86,0.0,100.0,0.86,0.0,0.0,0.29
14_LineThickness_result,1,1.3685310626215714,47.82608695652174,0.07,1.2743753166762073,75.0,0.05,18.533403781049543,87.5,0.1,0.0274930242377043,71.42857142857143,0.09,1.9916428208509032,39.285714285714285,0.07,0.0274930242377043,71.42857142857143,0.09
14_LineThickness_result,11,10.552670315936318,33.333333333333336,0.53,6.285596338261262,21.428571428571427,0.37,6.285596338261262,21.428571428571427,0.4,6.285596338261262,21.428571428571427,0.37,14.535768424205482,42.85714285714285,0.53,14.535768424205482,42.85714285714285,0.56
14_LineThickness_result,7,3.673526562988939,15.384615384615383,0.15,3.747776736677921,9.090909090909092,0.15,3.673526562988939,15.384615384615383,0.15,3.673526562988939,15.384615384615383,0.15,3.673526562988939,15.384615384615383,0.15,3.673526562988939,15.384615384615383,0.15
14_LineThickness_result,2,10.682175159905848,20.0,0.25,0.0,0.0,0.27,10.682175159905848,20.0,0.23,0.0,0.0,0.21,10.682175159905848,20.0,0.25,0.0,0.0,0.27
14_LineThickness_result,2,0.0,50.0,0.5,0.0,50.0,0.5,0.0,50.0,0.75,0.0,50.0,0.5,0.0,50.0,0.5,0.0,50.0,0.5
14_LineThickness_result,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5
14_LineThickness_result,1,0.0747337881947357,71.42857142857143,0.24,1.4828771296375636,66.66666666666667,0.33,1.0004864201760413,64.28571428571429,0.26,1.4828771296375636,66.66666666666667,0.33,8.702180316310146,32.25806451612903,0.26,0.0747337881947357,71.42857142857143,0.25
14_LineThickness_result,11,6.285596338261262,21.428571428571427,0.44,19.64073254502566,71.42857142857143,0.74,6.285596338261262,21.428571428571427,0.44,6.772997136689072,16.666666666666668,0.44,6.285596338261262,21.428571428571427,0.44,6.772997136689072,16.666666666666668,0.45
14_LineThickness_result,7,19.30486975480448,66.66666666666667,0.51,3.747776736677921,9.090909090909092,0.15,19.30486975480448,66.66666666666667,0.51,19.30486975480448,66.66666666666667,0.6,19.30486975480448,66.66666666666667,0.6,19.30486975480448,66.66666666666667,0.6
14_LineThickness_result,2,23.643540225079384,60.0,0.5,23.643540225079384,60.0,0.62,23.643540225079384,60.0,0.59,0.0,0.0,0.09,23.643540225079384,60.0,0.58,23.643540225079384,60.0,0.62
14_LineThickness_result,2,35.35533905932737,75.0,0.56,35.35533905932737,75.0,0.59,35.35533905932737,75.0,0.56,2.4092489848483223,8.823529411764707,0.09,35.35533905932737,75.0,0.56,35.35533905932737,75.0,0.56
14_LineThickness_result,8,0.0,66.66666666666667,0.43,2.908317710573757,12.5,0.13,0.0,66.66666666666667,0.43,2.908317710573757,12.5,0.16,0.0,66.66666666666667,0.38,2.908317710573757,12.5,0.16
14_LineThickness_result,1,23.180269455467865,63.1578947368421,0.41,3.139250908077277,66.66666666666667,0.4,44.8213985735879,88.46153846153847,0.67,3.139250908077277,66.66666666666667,0.4,37.68123292192997,91.66666666666669,0.66,3.139250908077277,66.66666666666667,0.4
14_LineThickness_result,11,100.00000000000004,100.0,0.9,25.211936184349828,66.66666666666667,0.83,38.827267775222325,75.0,0.79,25.211936184349828,66.66666666666667,0.83,100.00000000000004,100.0,0.9,25.211936184349828,66.66666666666667,0.83
14_LineThickness_result,7,3.5275023606301383,16.666666666666668,0.17,39.45881255591768,72.72727272727273,0.66,17.242221289766626,63.63636363636363,0.68,39.45881255591768,72.72727272727273,0.71,100.00000000000004,100.0,0.89,39.45881255591768,72.72727272727273,0.66
14_LineThickness_result,2,11.04479556707894,60.0,0.68,11.04479556707894,60.0,0.68,11.04479556707894,60.0,0.68,42.7287006396234,70.0,0.66,100.00000000000004,100.0,0.88,11.04479556707894,60.0,0.77
14_LineThickness_result,2,7.129384882260374,55.55555555555556,0.7,5.300156689756295,36.36363636363637,0.39,7.129384882260374,55.55555555555556,0.57,100.00000000000004,100.0,0.86,100.00000000000004,100.0,0.86,7.129384882260374,55.55555555555556,0.57
14_LineThickness_result,8,0.0,100.0,0.8,6.567274736060395,14.285714285714286,0.32,0.0,0.0,0.4,0.0,0.0,0.12,0.0,0.0,0.4,0.0,0.0,0.12
14_LineThickness_result,1,53.7284965911771,83.33333333333333,0.67,80.91067115702207,85.71428571428571,0.88,37.99178428257963,83.33333333333333,0.67,80.91067115702207,85.71428571428571,0.88,53.7284965911771,83.33333333333333,0.67,80.91067115702207,85.71428571428571,0.88
14_LineThickness_result,8,0.0,0.0,0.4,6.567274736060395,14.285714285714286,0.3,6.567274736060395,14.285714285714286,0.3,0.0,0.0,0.15,0.0,0.0,0.4,2.627961710408444,6.666666666666667,0.17
14_LineThickness_result,1,18.99589214128981,50.0,0.6,0.0,66.66666666666667,0.56,0.0,66.66666666666667,0.56,0.0,66.66666666666667,0.56,100.00000000000004,100.0,0.91,0.0,33.333333333333336,0.44
14_LineThickness_result,8,0.0,0.0,0.36,15.97357760615681,25.0,0.62,0.0,0.0,0.5,0.0,0.0,0.36,0.0,0.0,0.36,0.0,0.0,0.29
14_LineThickness_result,1,31.947155212313625,50.0,0.62,0.0,66.66666666666667,0.83,0.0,66.66666666666667,0.83,0.0,66.66666666666667,0.83,31.947155212313625,50.0,0.62,0.0,66.66666666666667,0.83
14_LineThickness_result,8,15.97357760615681,25.0,0.53,0.0,50.0,0.75,15.97357760615681,25.0,0.57,0.0,0.0,0.29,0.0,0.0,0.4,0.0,50.0,0.75
14_LineThickness_result,1,0.0,100.0,0.67,0.0,100.0,0.67,0.0,100.0,0.67,0.0,100.0,0.67,0.0,100.0,0.67,0.0,100.0,0.67
14_LineThickness_result,1,6.756533877561267,63.1578947368421,0.65,1.9974898457040504,71.42857142857143,0.42,12.302191539731297,64.28571428571429,0.47,16.39749224230053,100.0,0.52,11.156442690923216,75.0,0.49,6.544066440967368,85.71428571428571,0.48
14_LineThickness_result,11,19.64073254502566,71.42857142857143,0.75,6.772997136689072,16.666666666666668,0.42,19.64073254502566,71.42857142857143,0.76,64.34588841607616,85.71428571428571,0.88,19.64073254502566,71.42857142857143,0.76,19.64073254502566,71.42857142857143,0.76
14_LineThickness_result,7,19.30486975480448,66.66666666666667,0.62,4.108053662461269,18.181818181818183,0.14,19.30486975480448,66.66666666666667,0.6,3.747776736677921,9.090909090909092,0.12,19.30486975480448,66.66666666666667,0.6,3.673526562988939,15.384615384615383,0.31
14_LineThickness_result,2,23.643540225079384,60.0,0.61,0.0,0.0,0.15,0.0,0.0,0.14,0.0,0.0,0.14,23.643540225079384,60.0,0.61,0.0,0.0,0.09
14_LineThickness_result,2,35.35533905932737,75.0,0.56,35.35533905932737,75.0,0.59,35.35533905932737,75.0,0.56,35.35533905932737,75.0,0.62,35.35533905932737,75.0,0.56,35.35533905932737,75.0,0.59
14_LineThickness_result,8,0.0,66.66666666666667,0.46,0.0,66.66666666666667,0.5,0.0,66.66666666666667,0.5,0.0,66.66666666666667,0.5,0.0,66.66666666666667,0.5,0.0,66.66666666666667,0.46
14_LineThickness_result,1,21.34144322916053,66.66666666666667,0.74,52.679349207146245,91.66666666666669,0.8,21.34144322916053,66.66666666666667,0.74,44.16051649800462,91.66666666666669,0.78,21.34144322916053,66.66666666666667,0.79,23.6181893620228,75.0,0.72
14_LineThickness_result,11,32.64971028628052,75.0,0.71,41.00914447248374,100.0,0.75,41.00914447248374,100.0,0.75,62.23329772884783,91.66666666666669,0.83,25.211936184349828,66.66666666666667,0.76,52.16948600244291,91.66666666666669,0.8
14_LineThickness_result,7,27.901593935858266,72.72727272727273,0.65,5.865587580131999,54.54545454545455,0.48,5.244835934727967,57.142857142857146,0.32,5.865587580131999,54.54545454545455,0.46,3.5275023606301383,16.666666666666668,0.14,27.901593935858266,72.72727272727273,0.65
14_LineThickness_result,2,11.04479556707894,60.0,0.68,11.04479556707894,60.0,0.68,11.04479556707894,60.0,0.68,31.55984539112946,100.0,0.64,11.04479556707894,60.0,0.68,11.04479556707894,60.0,0.66
14_LineThickness_result,2,17.164726199225985,77.77777777777777,0.51,33.03164318013809,100.0,0.52,17.164726199225985,77.77777777777777,0.51,33.03164318013809,100.0,0.52,17.164726199225985,77.77777777777777,0.51,33.03164318013809,100.0,0.52
14_LineThickness_result,8,5.522397783539471,12.5,0.29,0.0,0.0,0.29,0.0,0.0,0.3,5.522397783539471,12.5,0.3,0.0,0.0,0.3,5.522397783539471,12.5,0.3
14_LineThickness_result,1,75.98356856515926,83.33333333333333,0.84,6.082055310628112,20.0,0.27,31.55984539112946,55.55555555555556,0.61,26.269098944241588,57.142857142857146,0.58,6.27465531099474,33.333333333333336,0.5,26.269098944241588,57.142857142857146,0.58
14_LineThickness_result,8,0.0,0.0,0.5,0.0,0.0,0.67,10.682175159905848,20.0,0.53,8.116697886877475,16.666666666666668,0.47,0.0,0.0,0.32,8.116697886877475,16.666666666666668,0.47
14_LineThickness_result,1,0.0,50.0,0.5,39.76353643835252,60.0,0.82,0.0,50.0,0.5,50.81327481546149,66.66666666666667,0.72,0.0,50.0,0.5,34.57207846419409,50.0,0.62
14_LineThickness_result,8,3.089055318156697,7.6923076923076925,0.2,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.57,0.0,0.0,0.43,0.0,0.0,0.55
14_LineThickness_result,1,0.0,50.0,0.6,6.772997136689072,16.666666666666668,0.18,21.3643503198117,40.0,0.67,0.0,33.333333333333336,0.73,13.134549472120788,28.571428571428573,0.42,0.0,33.333333333333336,0.73
14_LineThickness_result,8,0.0,0.0,0.33,0.0,0.0,0.86,0.0,0.0,0.33,0.0,0.0,0.67,0.0,0.0,0.67,0.0,0.0,0.67
14_LineThickness_result,1,0.0,100.0,0.67,2.0244462660665508,5.2631578947368425,0.05,0.0,100.0,0.67,2.0244462660665508,5.2631578947368425,0.05,0.0,100.0,0.67,0.0,0.0,0.06
15_Rectangle_result,11,0.9432284668356838,2.5641025641025643,0.07,1.286713095960916,3.4482758620689653,0.1,1.6466642419110007,4.3478260869565215,0.16,0.6950744244935309,3.225806451612903,0.1,1.5301683686839007,6.896551724137931,0.1,0.0,0.0,0.17
15_Rectangle_result,7,3.673526562988939,15.384615384615383,0.13,15.97357760615681,25.0,0.19,3.673526562988939,15.384615384615383,0.13,15.97357760615681,25.0,0.19,9.652434877402245,33.333333333333336,0.23,3.1251907639724417,13.333333333333334,0.16
15_Rectangle_result,2,0.0,66.66666666666667,0.87,0.0,0.0,0.28,10.682175159905848,20.0,0.26,0.0,0.0,0.1,10.682175159905848,20.0,0.14,0.0,0.0,0.15
15_Rectangle_result,2,0.0,50.0,0.83,0.0,50.0,0.73,0.0,50.0,0.73,0.0,50.0,0.73,0.0,50.0,0.73,0.0,50.0,0.73
15_Rectangle_result,8,0.0,0.0,0.57,0.0,0.0,0.57,0.0,0.0,0.57,0.0,0.0,0.57,0.0,0.0,0.57,0.0,0.0,0.57
15_Rectangle_result,1,0.0067728736490853,100.0,0.09,0.0067728736490853,100.0,0.09,0.0067728736490853,100.0,0.09,0.0067728736490853,100.0,0.09,0.0067728736490853,100.0,0.09,0.0067728736490853,100.0,0.09
15_Rectangle_result,11,100.00000000000004,100.0,0.95,100.00000000000004,100.0,0.95,100.00000000000004,100.0,0.95,100.00000000000004,100.0,0.95,6.285596338261262,21.428571428571427,0.37,100.00000000000004,100.0,0.95
15_Rectangle_result,7,100.00000000000004,100.0,0.93,100.00000000000004,100.0,0.93,100.00000000000004,100.0,0.93,100.00000000000004,100.0,0.93,9.652434877402245,33.333333333333336,0.27,100.00000000000004,100.0,0.93
15_Rectangle_result,2,0.0,100.0,0.96,0.0,100.0,0.96,0.0,100.0,0.96,0.0,100.0,0.96,0.0,100.0,0.96,0.0,100.0,0.96
15_Rectangle_result,2,0.0,100.0,0.91,0.0,100.0,0.91,0.0,100.0,0.91,0.0,100.0,0.91,0.0,100.0,0.91,0.0,100.0,0.91
15_Rectangle_result,8,0.0,0.0,0.57,0.0,0.0,0.57,0.0,0.0,0.57,0.0,0.0,0.57,0.0,100.0,0.86,0.0,100.0,0.86
15_Rectangle_result,1,0.0747337881947357,71.42857142857143,0.26,1.0004864201760413,64.28571428571429,0.25,5.030652975703535,45.0,0.25,0.3729853235011274,70.0,0.37,2.7923227743809176,26.31578947368421,0.21,1.920340759186569,75.0,0.36
15_Rectangle_result,11,6.285596338261262,21.428571428571427,0.45,19.64073254502566,71.42857142857143,0.69,6.285596338261262,21.428571428571427,0.45,6.285596338261262,21.428571428571427,0.41,19.64073254502566,71.42857142857143,0.69,19.64073254502566,71.42857142857143,0.69
15_Rectangle_result,7,3.673526562988939,15.384615384615383,0.27,3.673526562988939,15.384615384615383,0.27,3.673526562988939,15.384615384615383,0.27,4.456882760699063,25.0,0.27,19.30486975480448,66.66666666666667,0.53,3.673526562988939,15.384615384615383,0.27
15_Rectangle_result,2,23.643540225079384,60.0,0.61,17.965205598154213,50.0,0.32,23.643540225079384,60.0,0.61,23.643540225079384,60.0,0.55,17.965205598154213,50.0,0.32,17.965205598154213,50.0,0.38
15_Rectangle_result,2,35.35533905932737,75.0,0.62,35.35533905932737,75.0,0.62,35.35533905932737,75.0,0.62,100.00000000000004,100.0,0.93,100.00000000000004,100.0,0.93,100.00000000000004,100.0,0.93
15_Rectangle_result,8,0.0,66.66666666666667,0.5,10.552670315936318,33.333333333333336,0.23,0.0,66.66666666666667,0.5,2.908317710573757,12.5,0.08,0.0,66.66666666666667,0.5,2.908317710573757,12.5,0.08
15_Rectangle_result,1,14.424788007642968,52.77777777777778,0.64,4.834556724651236,75.0,0.38,4.065361419099963,75.0,0.41,1.4183167051863257,66.66666666666667,0.34,18.46945063742518,42.5925925925926,0.59,1.4183167051863257,66.66666666666667,0.34
15_Rectangle_result,11,9.263986277915476,58.333333333333336,0.67,11.390778025531022,66.66666666666667,0.71,6.265199648711648,80.0,0.55,11.390778025531022,66.66666666666667,0.71,8.91376552139813,50.0,0.59,11.390778025531022,66.66666666666667,0.71
15_Rectangle_result,7,5.865587580131999,54.54545454545455,0.58,17.242221289766626,63.63636363636363,0.62,17.242221289766626,63.63636363636363,0.74,10.252286118120931,63.63636363636363,0.59,5.865587580131999,54.54545454545455,0.58,17.242221289766626,63.63636363636363,0.74
15_Rectangle_result,2,6.27465531099474,50.0,0.57,18.575057999133595,60.0,0.62,6.27465531099474,50.0,0.57,4.6192151051305474,38.46153846153846,0.39,6.27465531099474,50.0,0.58,11.04479556707894,60.0,0.76
15_Rectangle_result,2,7.129384882260374,55.55555555555556,0.63,7.129384882260374,55.55555555555556,0.65,7.129384882260374,55.55555555555556,0.6,7.129384882260374,55.55555555555556,0.65,7.129384882260374,55.55555555555556,0.63,7.129384882260374,55.55555555555556,0.59
15_Rectangle_result,8,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.2
15_Rectangle_result,1,10.682175159905851,50.0,0.48,8.643019616048525,42.85714285714285,0.45,19.070828081828378,44.44444444444444,0.65,8.643019616048525,42.85714285714285,0.47,8.643019616048525,42.85714285714285,0.47,8.643019616048525,42.85714285714285,0.47
15_Rectangle_result,8,0.0,0.0,0.13,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.13,0.0,0.0,0.4,5.522397783539471,12.5,0.32
15_Rectangle_result,1,12.703318703865364,40.0,0.67,0.0,33.333333333333336,0.47,12.703318703865364,40.0,0.67,0.0,33.333333333333336,0.47,12.703318703865364,40.0,0.67,12.703318703865364,40.0,0.67
15_Rectangle_result,8,0.0,0.0,0.36,0.0,0.0,0.36,0.0,0.0,0.36,0.0,0.0,0.36,0.0,0.0,0.36,0.0,0.0,0.03
15_Rectangle_result,1,10.682175159905848,20.0,0.38,0.0,33.333333333333336,0.55,0.0,33.333333333333336,0.55,0.0,33.333333333333336,0.55,0.0,33.333333333333336,0.55,0.0,33.333333333333336,0.55
15_Rectangle_result,8,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.31,0.0,0.0,0.36,0.0,0.0,0.33,0.0,0.0,0.57
15_Rectangle_result,1,0.0,100.0,0.67,0.0,0.0,0.05,0.0,100.0,0.67,0.0,50.0,0.5,0.0,100.0,0.67,0.0,0.0,0.06
15_Rectangle_result,1,6.544066440967368,85.71428571428571,0.47,6.544066440967368,85.71428571428571,0.47,28.72434696084519,73.6842105263158,0.8,6.544066440967368,85.71428571428571,0.47,4.554598656227461,66.66666666666667,0.42,6.544066440967368,85.71428571428571,0.47
15_Rectangle_result,11,64.34588841607616,85.71428571428571,0.84,64.34588841607616,85.71428571428571,0.86,64.34588841607616,85.71428571428571,0.86,64.34588841607616,85.71428571428571,0.84,64.34588841607616,85.71428571428571,0.84,64.34588841607616,85.71428571428571,0.86
15_Rectangle_result,7,19.30486975480448,66.66666666666667,0.42,6.27465531099474,33.333333333333336,0.31,53.7284965911771,83.33333333333333,0.76,6.27465531099474,33.333333333333336,0.31,53.7284965911771,83.33333333333333,0.76,9.688464563433238,25.0,0.18
15_Rectangle_result,2,23.643540225079384,60.0,0.54,0.0,0.0,0.12,100.00000000000004,100.0,0.98,0.0,0.0,0.08,42.72870063962342,80.0,0.81,5.412989186545263,18.75,0.2
15_Rectangle_result,2,35.35533905932737,75.0,0.5,35.35533905932737,75.0,0.5,35.35533905932737,75.0,0.5,35.35533905932737,75.0,0.5,35.35533905932737,75.0,0.5,12.22307556087252,37.5,0.21
15_Rectangle_result,8,0.0,66.66666666666667,0.38,0.0,66.66666666666667,0.38,0.0,66.66666666666667,0.38,0.0,66.66666666666667,0.38,0.0,66.66666666666667,0.59,0.0,66.66666666666667,0.38
15_Rectangle_result,1,15.090679227647149,66.66666666666667,0.59,39.37555310551341,62.5,0.68,9.642085430897602,66.66666666666667,0.52,21.34144322916053,66.66666666666667,0.76,15.090679227647149,66.66666666666667,0.61,21.34144322916053,66.66666666666667,0.76
15_Rectangle_result,11,25.211936184349828,66.66666666666667,0.78,25.211936184349828,66.66666666666667,0.78,11.390778025531022,66.66666666666667,0.55,25.211936184349828,66.66666666666667,0.82,25.211936184349828,66.66666666666667,0.82,25.211936184349828,66.66666666666667,0.82
15_Rectangle_result,7,3.6531471527995247,75.0,0.21,17.242221289766626,63.63636363636363,0.68,17.242221289766626,63.63636363636363,0.76,19.72940627795883,72.72727272727273,0.64,17.242221289766626,63.63636363636363,0.76,17.242221289766626,63.63636363636363,0.7
15_Rectangle_result,2,11.04479556707894,60.0,0.76,13.650604313545331,70.0,0.64,11.04479556707894,60.0,0.71,11.04479556707894,60.0,0.71,13.650604313545331,70.0,0.64,11.04479556707894,60.0,0.71
15_Rectangle_result,2,7.129384882260374,55.55555555555556,0.59,21.10534063187263,66.66666666666667,0.7,21.10534063187263,66.66666666666667,0.7,21.10534063187263,66.66666666666667,0.71,7.129384882260374,55.55555555555556,0.54,21.10534063187263,66.66666666666667,0.7
15_Rectangle_result,8,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1
15_Rectangle_result,1,15.619699684601285,57.142857142857146,0.71,15.619699684601285,57.142857142857146,0.25,19.64073254502566,71.42857142857143,0.38,26.269098944241588,57.142857142857146,0.73,19.64073254502566,71.42857142857143,0.38,26.269098944241588,57.142857142857146,0.73
15_Rectangle_result,8,0.0,0.0,0.57,0.0,0.0,0.47,8.116697886877475,16.666666666666668,0.5,15.97357760615681,25.0,0.62,8.116697886877475,16.666666666666668,0.42,8.116697886877475,16.666666666666668,0.47
15_Rectangle_result,1,12.703318703865364,40.0,0.64,12.703318703865364,40.0,0.64,7.809849842300637,28.571428571428573,0.54,12.703318703865364,40.0,0.64,7.809849842300637,28.571428571428573,0.46,12.703318703865364,40.0,0.64
15_Rectangle_result,8,0.0,0.0,0.33,0.0,0.0,0.31,0.0,0.0,0.5,0.0,0.0,0.46,0.0,0.0,0.5,0.0,0.0,0.46
15_Rectangle_result,1,0.0,33.333333333333336,0.55,4.767707020457095,11.11111111111111,0.17,0.0,33.333333333333336,0.5,0.0,33.333333333333336,0.55,0.0,33.333333333333336,0.55,0.0,33.333333333333336,0.55
15_Rectangle_result,8,0.0,0.0,0.18,0.0,0.0,0.2,0.0,0.0,0.57,0.0,0.0,0.03,0.0,0.0,0.33,15.97357760615681,25.0,0.36
15_Rectangle_result,1,0.0,100.0,0.67,3.3864985683445354,8.333333333333334,0.08,0.0,100.0,0.67,3.3864985683445354,8.333333333333334,0.09,0.0,100.0,0.67,3.3864985683445354,8.333333333333334,0.08
16_Ellipse_result,11,1.444580998177086,3.8461538461538463,0.09,0.0,0.0,0.13,0.7772751558853214,2.127659574468085,0.06,2.627961710408444,6.666666666666667,0.18,1.4262733286728255,6.451612903225806,0.1,0.641999201938103,2.985074626865672,0.06
16_Ellipse_result,7,9.652434877402245,33.333333333333336,0.23,3.747776736677921,9.090909090909092,0.19,3.673526562988939,15.384615384615383,0.13,3.747776736677921,9.090909090909092,0.26,3.673526562988939,15.384615384615383,0.13,3.747776736677921,9.090909090909092,0.19
16_Ellipse_result,2,4.767707020457095,11.11111111111111,0.2,0.0,0.0,0.15,8.116697886877475,16.666666666666668,0.24,0.0,0.0,0.15,8.116697886877475,16.666666666666668,0.22,0.0,0.0,0.23
16_Ellipse_result,2,0.0,50.0,0.73,0.0,50.0,0.73,0.0,50.0,0.73,0.0,50.0,0.73,0.0,50.0,0.73,0.0,100.0,0.91
16_Ellipse_result,8,0.0,0.0,0.57,0.0,0.0,0.57,0.0,0.0,0.57,0.0,0.0,0.57,0.0,0.0,0.57,0.0,0.0,0.57
16_Ellipse_result,1,0.0067728736490853,100.0,0.1,0.0067728736490853,100.0,0.1,0.0067728736490853,100.0,0.1,0.0067728736490853,100.0,0.1,0.0067728736490853,100.0,0.1,0.0067728736490853,100.0,0.1
