name,Candidate List length,SACREBLEU1,precision1,SequenceMatcher1,SACREBLEU2,precision2,SequenceMatcher2,SACREBLEU3,precision3,SequenceMatcher3,,WithinTop3 (Precision),SequenceMatch
19_Fractal_result,2,11.0447955670789,25,0.53,9.53541404091419,22.2222222222222,0.43,,,,,25,0.53
19_Fractal_result,8,1.91460306901025,5,0.08,2.2869567780619,5.88235294117647,0.06,4.7677070204571,11.1111111111111,0.29,,11.1111111111111,0.29
19_Fractal_result,1,15.9735776061568,25,0.18,,,,,,,,25,0.18
19_Fractal_result,2,0,0,0.13,31.9471552123136,50,0.73,,,,,50,0.73
19_Fractal_result,7,0.895430727660008,2.4390243902439,0.02,1.81608494154393,4.76190476190476,0.07,4.7677070204571,11.1111111111111,0.22,,11.1111111111111,0.22
19_Fractal_result,1,27.3693114509675,53.3333333333333,0.52,,,,,,,,53.3333333333333,0.52
19_Fractal_result,10,4.6491898281066,21.2765957446808,0.31,7.14181628932964,35.7142857142857,0.21,37.7006380454947,66.6666666666667,0.6,,66.6666666666667,0.6
19_Fractal_result,7,53.4825931283888,81.8181818181818,0.43,25.6943436493936,85.7142857142857,0.33,9.84610795142858,42.8571428571429,0.28,,85.7142857142857,0.43
19_Fractal_result,2,27.8246232883531,42.8571428571429,0.38,23.961829057132,37.5,0.3,,,,,42.8571428571429,0.38
19_Fractal_result,2,66.0632863602761,88.8888888888889,0.65,66.0632863602761,88.8888888888889,0.65,,,,,88.8888888888889,0.65
19_Fractal_result,8,4.7677070204571,11.1111111111111,0.12,4.7677070204571,11.1111111111111,0.12,4.7677070204571,11.1111111111111,0.12,,11.1111111111111,0.12
19_Fractal_result,1,0,66.6666666666667,0.26,,,,,,,,66.6666666666667,0.26
19_Fractal_result,8,8.11669788687748,16.6666666666667,0.15,8.11669788687748,16.6666666666667,0.15,0,0,0.14,,16.6666666666667,0.15
19_Fractal_result,1,5.52239778353947,12.5,0.14,,,,,,,,12.5,0.14
19_Fractal_result,8,0,66.6666666666667,0.5,0,0,0.05,4.02724819242185,16.6666666666667,0.16,,66.6666666666667,0.5
19_Fractal_result,1,0,33.3333333333333,0.4,,,,,,,,33.3333333333333,0.4
19_Fractal_result,1,0,0,0.18,,,,,,,,0,0.18
19_Fractal_result,1,0,0,0.08,,,,,,,,0,0.08
08_ForStep_result,11,0.662225824968673,3.07692307692308,0.13,1.23503870432136,9.52380952380952,0.08,0.940244811859748,5.88235294117647,0.19,,9.52380952380952,0.19
08_ForStep_result,1,1.63361662123414,100,0.27,,,,,,,,100,0.27
08_ForStep_result,1,3.0714691420406,41.6666666666667,0.43,,,,,,,,41.6666666666667,0.43
08_ForStep_result,7,0,0,0.33,8.11669788687748,16.6666666666667,0.33,8.11669788687748,16.6666666666667,0.33,,16.6666666666667,0.33
08_ForStep_result,1,38.3009412280066,90.9090909090909,0.85,,,,,,,,90.9090909090909,0.85
08_ForStep_result,7,8.11669788687748,16.6666666666667,0.24,5.52239778353947,12.5,0.16,0,0,0.17,,16.6666666666667,0.24
08_ForStep_result,1,0,50,0.88,,,,,,,,50,0.88
08_ForStep_result,6,5.52239778353947,12.5,0.22,4.19611490629655,10,0.15,0,66.6666666666667,0.89,,66.6666666666667,0.89
08_ForStep_result,6,5.52239778353947,12.5,0.16,5.52239778353947,12.5,0.16,0,0,0.04,,12.5,0.16
08_ForStep_result,1,30.1304048927857,37.5,0.55,,,,,,,,37.5,0.55
08_ForStep_result,10,8.74582531318063,20,0.21,8.0544963848437,33.3333333333333,0.51,7.31598666645989,17.1428571428571,0.33,,33.3333333333333,0.51
08_ForStep_result,7,12.4402347481268,25,0.24,15.8511656926171,41.6666666666667,0.48,61.4788152951264,71.4285714285714,0.62,,71.4285714285714,0.62
08_ForStep_result,2,17.7783511783435,28.5714285714286,0.39,4.7677070204571,11.1111111111111,0.28,,,,,28.5714285714286,0.39
08_ForStep_result,2,10.5710708571515,21.4285714285714,0.14,24.4461511217451,42.8571428571429,0.13,,,,,42.8571428571429,0.14
08_ForStep_result,8,8.11669788687748,16.6666666666667,0.08,2.83983872256779,7.14285714285714,0.08,2.83983872256779,7.14285714285714,0.08,,16.6666666666667,0.08
08_ForStep_result,1,0,50,0.07,,,,,,,,50,0.07
08_ForStep_result,1,0,0,0.03,,,,,,,,0,0.03
08_ForStep_result,1,0,0,0.8,,,,,,,,0,0.8
24_Event_result,11,4.99004970193683,20,0.14,1.81608494154393,4.76190476190476,0.11,0.794752928954467,2.17391304347826,0.14,,20,0.14
24_Event_result,7,3.0890553181567,7.69230769230769,0.11,4.06542542879872,23.0769230769231,0.22,2.82652058790075,16.6666666666667,0.22,,23.0769230769231,0.22
24_Event_result,2,0,0,0.08,0,33.3333333333333,0.21,,,,,33.3333333333333,0.21
24_Event_result,2,0,0,0.18,3.74777673667792,9.09090909090909,0.12,,,,,9.09090909090909,0.18
24_Event_result,8,0,66.6666666666667,0.4,5.52239778353947,12.5,0.17,0,0,0.22,,66.6666666666667,0.4
24_Event_result,1,0.544874986210875,58.3333333333333,0.26,,,,,,,,58.3333333333333,0.26
24_Event_result,11,6.28559633826126,21.4285714285714,0.31,6.77299713668907,16.6666666666667,0.42,14.5357684242055,42.8571428571429,0.57,,42.8571428571429,0.57
24_Event_result,7,2.62796171040844,6.66666666666667,0.18,3.74777673667792,9.09090909090909,0.14,3.74777673667792,9.09090909090909,0.17,,9.09090909090909,0.18
24_Event_result,2,0,0,0.15,0,0,0.15,,,,,0,0.15
24_Event_result,2,2.44559393724036,6.25,0.18,5.52239778353947,12.5,0.42,,,,,12.5,0.42
24_Event_result,8,0,0,0.09,0,0,0,0,0,0.74,,0,0.74
24_Event_result,1,1.11726481031338,50,0.41,,,,,,,,50,0.41
24_Event_result,11,0.0177490458302594,20,0.12,0.237921357449726,85.7142857142857,0.35,0.0422145831717079,80,0.35,,85.7142857142857,0.35
24_Event_result,1,0.312396692953276,33.3333333333333,0.22,,,,,,,,33.3333333333333,0.22
24_Event_result,1,6.37641228146802,81.25,0.28,,,,,,,,81.25,0.28
24_Event_result,10,2.71966527217491,11.7647058823529,0.18,5.75717710378643,8.47457627118644,0.21,3.38649856834454,8.33333333333333,0.17,,11.7647058823529,0.21
24_Event_result,7,2.85254665734565,12.9032258064516,0.39,2.84796423828314,10.3448275862069,0.27,3.14658696222907,8.33333333333333,0.41,,12.9032258064516,0.41
24_Event_result,8,1.66435679095863,4.54545454545455,0.2,11.4987595564472,23.0769230769231,0.44,10.5710708571515,21.4285714285714,0.35,,23.0769230769231,0.44
24_Event_result,4,4.29538241783181,11.1111111111111,0.22,16.233395773755,33.3333333333333,0.54,0,0,0.32,,33.3333333333333,0.54
24_Event_result,2,1.15997138349695,3.125,0.07,0,100,0.92,,,,,100,0.92
24_Event_result,2,0,0,0.07,0,0,0.13,,,,,0,0.13
24_Event_result,7,0,0,0.06,0,0,0,0,0,0.05,,0,0.06
24_Event_result,1,56.0198412998992,94.7368421052632,0.78,,,,,,,,94.7368421052632,0.78
24_Event_result,10,80.9106711570221,85.7142857142857,0.91,4.93235156948971,27.2727272727273,0.4,22.8941568606699,31.25,0.55,,85.7142857142857,0.91
24_Event_result,7,100,100,0.95,80.9106711570221,85.7142857142857,0.85,100,100,0.95,,100,0.95
24_Event_result,8,24.4461511217451,42.8571428571429,0.81,39.7635364383525,60,0.84,24.4461511217451,42.8571428571429,0.81,,60,0.84
24_Event_result,4,4.7677070204571,11.1111111111111,0.41,21.3643503198117,40,0.5,21.3643503198117,40,0.38,,40,0.5
24_Event_result,2,2.44559393724036,6.25,0.15,0.943228466835684,2.56410256410256,0.05,,,,,6.25,0.15
24_Event_result,2,0,0,0.13,0,0,0.13,,,,,0,0.13
24_Event_result,7,6.5672747360604,14.2857142857143,0.18,0.996419481246063,2.7027027027027,0.03,1.44458099817709,3.84615384615385,0.07,,14.2857142857143,0.18
24_Event_result,1,71.653131057379,100,0.84,,,,,,,,100,0.84
24_Event_result,10,32.0693262949084,68.75,0.62,17.9764514287614,47.6190476190476,0.23,72.9257172387293,83.3333333333333,0.62,,83.3333333333333,0.62
24_Event_result,7,80.7055727492798,90.9090909090909,0.73,80.7055727492798,90.9090909090909,0.73,80.7055727492798,90.9090909090909,0.52,,90.9090909090909,0.73
24_Event_result,2,88.0111736793393,90,0.51,88.0111736793393,90,0.51,,,,,90,0.51
24_Event_result,2,100,100,0.82,100,100,0.82,,,,,100,0.82
24_Event_result,8,4.7677070204571,11.1111111111111,0.22,3.38649856834454,8.33333333333333,0.05,3.38649856834454,8.33333333333333,0.05,,11.1111111111111,0.22
24_Event_result,1,80.9106711570221,85.7142857142857,0.85,,,,,,,,85.7142857142857,0.85
24_Event_result,8,1.44458099817709,3.84615384615385,0.04,6.5672747360604,14.2857142857143,0.11,6.5672747360604,14.2857142857143,0.11,,14.2857142857143,0.11
24_Event_result,1,66.8740304976422,80,0.84,,,,,,,,80,0.84
24_Event_result,8,0.996419481246063,2.7027027027027,0.03,0,0,0.2,4.7677070204571,11.1111111111111,0.29,,11.1111111111111,0.29
24_Event_result,1,0,66.6666666666667,0.8,,,,,,,,66.6666666666667,0.8
24_Event_result,8,0,100,0.8,3.38649856834454,8.33333333333333,0.14,0,0,0.36,,100,0.8
24_Event_result,1,15.9735776061568,25,0.33,,,,,,,,25,0.33
24_Event_result,1,0,0,0.02,,,,,,,,0,0.02
24_Event_result,1,0,33.3333333333333,0.52,,,,,,,,33.3333333333333,0.52
20_Subroutine_result,11,0,0,0.05,0,0,0.07,0.622971702540524,2.89855072463768,0.06,,2.89855072463768,0.07
20_Subroutine_result,7,0,0,0.11,18.9958921412898,50,0.24,11.0447955670789,25,0.09,,50,0.24
20_Subroutine_result,1,4.19611490629655,10,0.09,,,,,,,,10,0.09
20_Subroutine_result,1,7.01821041504366,40.3846153846154,0.02,,,,,,,,40.3846153846154,0.02
20_Subroutine_result,11,5.65304117580149,33.3333333333333,0.32,0,66.6666666666667,0.26,4.31940226786669,19.047619047619,0.24,,66.6666666666667,0.32
20_Subroutine_result,7,4.55371918414607,20,0.19,4.71462736849047,24,0.34,1.65040455957094,7.40740740740741,0.17,,24,0.34
20_Subroutine_result,2,6.42309486338386,27.7777777777778,0.34,4.01965673889337,14.2857142857143,0.21,,,,,27.7777777777778,0.34
20_Subroutine_result,2,13.4851118595037,44.4444444444444,0.33,1.18494913662514,5.40540540540541,0.08,,,,,44.4444444444444,0.33
20_Subroutine_result,8,1.72722379921679,4.54545454545455,0.14,1.50618932309387,4,0.21,1.12309964460398,3.03030303030303,0.12,,4.54545454545455,0.21
20_Subroutine_result,1,3.74777673667792,9.09090909090909,0.1,,,,,,,,9.09090909090909,0.1
20_Subroutine_result,1,14.2416081317619,77.2727272727273,0.44,,,,,,,,77.2727272727273,0.44
20_Subroutine_result,11,80.9106711570221,85.7142857142857,0.78,67.032004603564,100,0.74,100,100,0.91,,100,0.91
20_Subroutine_result,7,68.037493331712,75,0.84,8.29879120293015,11.1111111111111,0.13,21.2798828204416,27.2727272727273,0.43,,75,0.84
20_Subroutine_result,8,1.97926493771109,9.09090909090909,0.16,100,100,0.87,61.4788152951264,71.4285714285714,0.78,,100,0.87
20_Subroutine_result,4,35.3553390593274,75,0.44,29.8474589600982,44.4444444444444,0.35,41.113361690052,57.1428571428571,0.46,,75,0.46
20_Subroutine_result,2,0,100,0.8,0,100,0.8,,,,,100,0.8
20_Subroutine_result,1,0,0,0,,,,,,,,0,0
20_Subroutine_result,1,0,100,0.5,,,,,,,,100,0.5
20_Subroutine_result,1,4.80497976735932,64.2857142857143,0.31,,,,,,,,64.2857142857143,0.31
20_Subroutine_result,11,1.71920723483258,40,0.24,14.9571080651115,57.1428571428571,0.59,2.96185389929839,57.1428571428571,0.26,,57.1428571428571,0.59
20_Subroutine_result,7,9.88078257805698,38.8888888888889,0.53,6.07583121704184,71.4285714285714,0.26,14.5633315245698,53.8461538461539,0.39,,71.4285714285714,0.53
20_Subroutine_result,2,3.7264253209749,75,0.26,3.66786282970421,42.8571428571429,0.41,,,,,75,0.41
20_Subroutine_result,2,35.4129681650857,61.1111111111111,0.66,24.7076444783261,47.8260869565217,0.52,,,,,61.1111111111111,0.66
20_Subroutine_result,8,1.91460306901025,5,0.16,2.83983872256779,7.14285714285714,0.16,2.62796171040844,6.66666666666667,0.2,,7.14285714285714,0.2
20_Subroutine_result,2,1.27950328811827,7.04225352112676,0.09,0,0,0.22,,,,,7.04225352112676,0.22
20_Subroutine_result,8,0,0,0.13,6.98819818549069,50,0.21,6.27465531099474,33.3333333333333,0.29,,50,0.29
20_Subroutine_result,1,10.6821751599058,20,0.12,,,,,,,,20,0.12
20_Subroutine_result,1,11.7741296873146,66.6666666666667,0.37,,,,,,,,66.6666666666667,0.37
20_Subroutine_result,11,0,0,0.34,6.5672747360604,25,0.35,3.45444759843357,9.09090909090909,0.16,,25,0.35
20_Subroutine_result,7,0,0,0.07,0,66.6666666666667,0.27,0.900864349490437,2.5,0.01,,66.6666666666667,0.27
20_Subroutine_result,1,10.6821751599058,20,0.12,,,,,,,,20,0.12
20_Subroutine_result,1,2.48271694695893,15.3846153846154,0.4,,,,,,,,15.3846153846154,0.4
20_Subroutine_result,11,5.86224493905516,23.0769230769231,0.17,18.2724968023228,50,0.45,6.75147309173167,17.3076923076923,0.29,,50,0.45
20_Subroutine_result,1,21.294807603873,61.5384615384615,0.66,,,,,,,,61.5384615384615,0.66
20_Subroutine_result,1,31.3142248138273,43.75,0.61,,,,,,,,43.75,0.61
20_Subroutine_result,10,4.01965673889337,14.2857142857143,0.3,0,66.6666666666667,0.35,6.14927814236412,15.2173913043478,0.3,,66.6666666666667,0.35
20_Subroutine_result,7,14.9911069467117,36.3636363636364,0.43,21.401603033753,46.1538461538462,0.45,14.3231450794005,41.6666666666667,0.39,,46.1538461538462,0.45
20_Subroutine_result,2,0.710488909246934,4.47761194029851,0.09,10.6821751599059,50,0.4,,,,,50,0.4
20_Subroutine_result,2,4.0488925321331,10.5263157894737,0.32,4.29538241783181,11.1111111111111,0.28,,,,,11.1111111111111,0.32
20_Subroutine_result,8,6.5672747360604,14.2857142857143,0.18,7.49555347335584,18.1818181818182,0.41,6.5672747360604,14.2857142857143,0.18,,18.1818181818182,0.41
20_Subroutine_result,4,0,50,0.5,0,0,0.16,2.44559393724036,6.25,0.06,,50,0.5
20_Subroutine_result,2,0,0,0.07,2.44559393724036,6.25,0.11,,,,,6.25,0.11
20_Subroutine_result,1,4.19611490629655,10,0.08,,,,,,,,10,0.08
20_Subroutine_result,1,0,0,0.06,,,,,,,,0,0.06
20_Subroutine_result,1,0,100,0.92,,,,,,,,100,0.92
26_Flickr_result,11,0.695074424493531,3.2258064516129,0.11,0.924341145693673,4.25531914893617,0.08,0.744529233516688,2.04081632653061,0.1,,4.25531914893617,0.11
26_Flickr_result,7,0,50,0.12,0,50,0.17,3.0890553181567,7.69230769230769,0.18,,50,0.18
26_Flickr_result,2,0,0,0.14,0,33.3333333333333,0.18,,,,,33.3333333333333,0.18
26_Flickr_result,2,3.74777673667792,9.09090909090909,0.14,6.83720333911628,23.0769230769231,0.2,,,,,23.0769230769231,0.2
26_Flickr_result,8,1.42627332867283,6.45161290322581,0.08,0,0,0.15,0,0,0.17,,6.45161290322581,0.17
26_Flickr_result,1,1.94624966771473,22.2222222222222,0.32,,,,,,,,22.2222222222222,0.32
26_Flickr_result,11,0.813035057450893,2.22222222222222,0.08,21.3643503198117,40,0.51,14.5357684242055,42.8571428571429,0.58,,42.8571428571429,0.58
26_Flickr_result,7,9.65243487740224,33.3333333333333,0.31,15.9735776061568,25,0.12,3.74777673667792,9.09090909090909,0.19,,33.3333333333333,0.31
26_Flickr_result,2,2.83983872256779,7.14285714285714,0.19,6.5672747360604,14.2857142857143,0.24,,,,,14.2857142857143,0.24
26_Flickr_result,2,8.11669788687748,16.6666666666667,0.22,5.52239778353947,12.5,0.18,,,,,16.6666666666667,0.22
26_Flickr_result,8,0,0,0.36,0,0,0.17,0,0,0.52,,0,0.52
26_Flickr_result,1,2.06034832932094,37.5,0.37,,,,,,,,37.5,0.37
26_Flickr_result,11,0.924996955195029,53.8461538461539,0.19,0.0629767577761855,80,0.22,0.0586064767970141,60,0.24,,80,0.24
26_Flickr_result,1,3.14272259495588,40,0.33,,,,,,,,40,0.33
26_Flickr_result,1,3.58654781103844,39.3939393939394,0.39,,,,,,,,39.3939393939394,0.39
26_Flickr_result,10,5.13725326807548,50,0.44,4.17988204921686,21.4285714285714,0.14,3.71649909225682,26.6666666666667,0.24,,50,0.44
26_Flickr_result,7,5.06399650678141,41.6666666666667,0.2,3.65314715279952,75,0.14,6.01960876870566,35.2941176470588,0.25,,75,0.25
26_Flickr_result,8,4.78020439376063,28.5714285714286,0.16,3.03729403543834,22.2222222222222,0.22,4.95572530640557,33.3333333333333,0.25,,33.3333333333333,0.25
26_Flickr_result,4,14.7595645269516,71.4285714285714,0.17,31.2393993692026,60,0.64,5.52239778353947,30,0.5,,71.4285714285714,0.64
26_Flickr_result,2,16.4497592984658,66.6666666666667,0.3,0,0,0,,,,,66.6666666666667,0.3
26_Flickr_result,1,2.16713201683718,13.0434782608696,0.16,,,,,,,,13.0434782608696,0.16
26_Flickr_result,8,0,66.6666666666667,0.13,0,0,0,0,66.6666666666667,0.24,,66.6666666666667,0.24
26_Flickr_result,1,0,33.3333333333333,0.4,,,,,,,,33.3333333333333,0.4
26_Flickr_result,1,47.7558621430296,60,0.56,,,,,,,,60,0.56
26_Flickr_result,10,23.0508986265666,41.6666666666667,0.47,9.50724412002624,33.3333333333333,0.2,2.49714997041564,80,0.11,,80,0.47
26_Flickr_result,7,50.435454745108,64.7058823529412,0.53,84.2362674378975,92.3076923076923,0.79,50.435454745108,64.7058823529412,0.53,,92.3076923076923,0.79
26_Flickr_result,2,42.8881942480354,87.5,0.62,42.8881942480354,87.5,0.62,,,,,87.5,0.62
26_Flickr_result,2,42.6108272391702,60,0.36,42.6108272391702,60,0.36,,,,,60,0.36
26_Flickr_result,8,0,33.3333333333333,0.67,2.83983872256779,7.14285714285714,0.1,2.62796171040844,6.66666666666667,0.09,,33.3333333333333,0.67
26_Flickr_result,1,22.4075086802044,35.2941176470588,0.22,,,,,,,,35.2941176470588,0.22
26_Flickr_result,8,2.1476912089159,5.55555555555556,0.04,2.1476912089159,5.55555555555556,0.04,2.1476912089159,5.55555555555556,0.04,,5.55555555555556,0.04
26_Flickr_result,1,5.669791110976,22.2222222222222,0.13,,,,,,,,22.2222222222222,0.13
26_Flickr_result,8,0.852245286570693,2.32558139534884,0.02,3.38649856834454,8.33333333333333,0.09,0,0,0,,8.33333333333333,0.09
26_Flickr_result,1,5.669791110976,22.2222222222222,0.14,,,,,,,,22.2222222222222,0.14
26_Flickr_result,8,0,0,0.01,0,0,0.04,0,0,0.04,,0,0.04
26_Flickr_result,1,0,100,0.91,,,,,,,,100,0.91
26_Flickr_result,8,0,100,0.86,0,0,0.03,2.83983872256779,7.14285714285714,0.14,,100,0.86
26_Flickr_result,1,0,50,0.8,,,,,,,,50,0.8
26_Flickr_result,1,0,0,0.07,,,,,,,,0,0.07
26_Flickr_result,1,0,100,0.92,,,,,,,,100,0.92
27_FlickrRepeat_result,11,1.30589443518627,11.9047619047619,0.15,0.962514093047353,10.1694915254237,0.16,1.07515381646691,12.7272727272727,0.16,,12.7272727272727,0.16
27_FlickrRepeat_result,1,0.145870493310311,50,0.2,,,,,,,,50,0.2
27_FlickrRepeat_result,1,0.070996183321038,80,0.19,,,,,,,,80,0.19
27_FlickrRepeat_result,7,8.11669788687748,16.6666666666667,0.27,8.11669788687748,16.6666666666667,0.25,5.52239778353947,12.5,0.12,,16.6666666666667,0.27
27_FlickrRepeat_result,1,0,66.6666666666667,0.15,,,,,,,,66.6666666666667,0.15
27_FlickrRepeat_result,7,0,0,0.25,0,0,0.25,0,0,0.08,,0,0.25
27_FlickrRepeat_result,1,2.88570771214342,27.2727272727273,0.3,,,,,,,,27.2727272727273,0.3
27_FlickrRepeat_result,10,2.63419196272523,20,0.15,5.65304117580149,33.3333333333333,0.28,4.45688276069906,25,0.26,,33.3333333333333,0.28
27_FlickrRepeat_result,7,3.65314715279952,75,0.11,4.78923220430991,33.3333333333333,0.29,1.62075257381391,18.9189189189189,0.22,,75,0.29
27_FlickrRepeat_result,8,3.21154743169193,27.7777777777778,0.27,5.93420260976049,40,0.31,2.77947387246373,17.1428571428571,0.18,,40,0.31
27_FlickrRepeat_result,4,14.2587697645207,55.5555555555556,0.28,31.2393993692026,60,0.57,0,0,0.19,,60,0.57
27_FlickrRepeat_result,2,8.51659301881964,41.6666666666667,0.36,6.27465531099474,50,0.24,,,,,50,0.36
27_FlickrRepeat_result,1,1.98225662671034,12,0.13,,,,,,,,12,0.13
27_FlickrRepeat_result,8,0,0,0.04,0,0,0.15,0,66.6666666666667,0.47,,66.6666666666667,0.47
27_FlickrRepeat_result,1,0,33.3333333333333,0.4,,,,,,,,33.3333333333333,0.4
27_FlickrRepeat_result,1,4.1411413304848,21.7391304347826,0.27,,,,,,,,21.7391304347826,0.27
27_FlickrRepeat_result,10,0,0,0.09,8.03931347778673,28.5714285714286,0.17,2.49714997041564,80,0.11,,80,0.17
27_FlickrRepeat_result,7,1.68360269316769,25,0.15,50.435454745108,64.7058823529412,0.53,47.3641582616795,61.1111111111111,0.48,,64.7058823529412,0.53
27_FlickrRepeat_result,2,14.1666752904155,62.5,0.6,14.3231450794005,41.6666666666667,0.55,,,,,62.5,0.6
27_FlickrRepeat_result,2,39.6538428791319,56.25,0.35,36.3622704650007,50,0.31,,,,,56.25,0.35
27_FlickrRepeat_result,8,2.83983872256779,7.14285714285714,0.1,2.1476912089159,5.55555555555556,0.09,0,100,0.86,,100,0.86
27_FlickrRepeat_result,1,22.4075086802044,35.2941176470588,0.22,,,,,,,,35.2941176470588,0.22
27_FlickrRepeat_result,8,0,0,0.01,1.24149434153529,3.33333333333333,0.04,0,0,0.08,,3.33333333333333,0.08
27_FlickrRepeat_result,1,8.59076483566362,22.2222222222222,0.22,,,,,,,,22.2222222222222,0.22
27_FlickrRepeat_result,8,0,0,0.25,0,0,0.01,0,0,0.1,,0,0.25
27_FlickrRepeat_result,1,6.5672747360604,25,0.14,,,,,,,,25,0.14
27_FlickrRepeat_result,8,0,0,0.02,0,0,0.01,0,0,0.04,,0,0.04
27_FlickrRepeat_result,1,0,66.6666666666667,0.83,,,,,,,,66.6666666666667,0.83
27_FlickrRepeat_result,8,1.02533116031168,2.77777777777778,0.04,0,0,0.07,0.729169864454126,2,0.04,,2.77777777777778,0.07
27_FlickrRepeat_result,1,15.9735776061568,25,0.06,,,,,,,,25,0.06
27_FlickrRepeat_result,1,0,0,0.02,,,,,,,,0,0.02
27_FlickrRepeat_result,1,0,50,0.8,,,,,,,,50,0.8
16_Ellipse_result,11,4.99004970193683,20,0.16,1.57329348111453,4.16666666666667,0.11,0.548227166638215,1.51515151515152,0.07,,20,0.16
16_Ellipse_result,7,6.5672747360604,25,0.33,0.760549782218986,2.08333333333333,0.05,3.38649856834454,8.33333333333333,0.29,,25,0.33
16_Ellipse_result,2,0,0,0.2,0,33.3333333333333,0.5,,,,,33.3333333333333,0.5
16_Ellipse_result,2,5.52239778353947,12.5,0.16,0,50,0.73,,,,,50,0.73
16_Ellipse_result,8,0,0,0.57,0,0,0.1,0,0,0.05,,0,0.57
16_Ellipse_result,1,0.0860578165880242,71.4285714285714,0.06,,,,,,,,71.4285714285714,0.06
16_Ellipse_result,11,0,33.3333333333333,0.26,100,100,0.95,7.80984984230064,28.5714285714286,0.31,,100,0.95
16_Ellipse_result,7,100,100,0.93,9.65243487740224,33.3333333333333,0.27,100,100,0.93,,100,0.93
16_Ellipse_result,2,39.7635364383525,60,0.6,39.7635364383525,60,0.6,,,,,60,0.6
16_Ellipse_result,2,0,100,0.91,0,100,0.91,,,,,100,0.91
16_Ellipse_result,8,0,0,0.67,0,33.3333333333333,0.53,3.74777673667792,9.09090909090909,0.12,,33.3333333333333,0.67
16_Ellipse_result,1,10.1924895279793,43.75,0.52,,,,,,,,43.75,0.52
16_Ellipse_result,11,10.5526703159363,33.3333333333333,0.48,7.16047614494885,20,0.11,6.28559633826126,21.4285714285714,0.41,,33.3333333333333,0.48
16_Ellipse_result,7,3.67352656298894,15.3846153846154,0.27,3.74777673667792,9.09090909090909,0.16,3.73743794374767,21.4285714285714,0.23,,21.4285714285714,0.27
16_Ellipse_result,2,0,0,0.12,12.2230755608725,37.5,0.24,,,,,37.5,0.24
16_Ellipse_result,2,3.74777673667792,9.09090909090909,0.12,23.6435402250794,60,0.67,,,,,60,0.67
16_Ellipse_result,8,7.80984984230064,28.5714285714286,0.14,1.25576908006972,5.71428571428571,0.04,0,0,0.17,,28.5714285714286,0.17
16_Ellipse_result,1,12.0860387825205,47.3684210526316,0.58,,,,,,,,47.3684210526316,0.58
16_Ellipse_result,11,3.13259982435582,40,0.15,32.6497102862805,75,0.83,6.42990914611491,28.5714285714286,0.44,,75,0.83
16_Ellipse_result,7,10.2522861181209,63.6363636363636,0.61,5.06399650678141,41.6666666666667,0.41,5.865587580132,54.5454545454546,0.5,,63.6363636363636,0.61
16_Ellipse_result,2,6.27465531099474,50,0.55,0,0,0.15,,,,,50,0.55
16_Ellipse_result,2,21.1053406318726,66.6666666666667,0.68,7.12938488226037,55.5555555555556,0.67,,,,,66.6666666666667,0.68
16_Ellipse_result,8,0,0,0.12,0,0,0.08,0,0,0.26,,0,0.26
16_Ellipse_result,1,7.26788421210274,37.5,0.51,,,,,,,,37.5,0.51
16_Ellipse_result,8,0,0,0.4,5.52239778353947,12.5,0.2,0,0,0.15,,12.5,0.4
16_Ellipse_result,1,18.9958921412898,50,0.67,,,,,,,,50,0.67
16_Ellipse_result,8,0,0,0.33,0,0,0.31,0,0,0.36,,0,0.36
16_Ellipse_result,1,0,33.3333333333333,0.55,,,,,,,,33.3333333333333,0.55
16_Ellipse_result,8,0,0,0.33,0,0,0.4,0,0,0.33,,0,0.4
16_Ellipse_result,1,0,100,0.67,,,,,,,,100,0.67
16_Ellipse_result,1,4.38193321062474,23.2142857142857,0.33,,,,,,,,23.2142857142857,0.33
16_Ellipse_result,11,15.8487389721207,60,0.55,6.77299713668907,16.6666666666667,0.41,64.3458884160762,85.7142857142857,0.84,,85.7142857142857,0.84
16_Ellipse_result,7,3.74777673667792,9.09090909090909,0.11,3.74777673667792,9.09090909090909,0.12,3.74777673667792,9.09090909090909,0.12,,9.09090909090909,0.12
16_Ellipse_result,2,5.06186743483441,17.6470588235294,0.28,0,0,0.08,,,,,17.6470588235294,0.28
16_Ellipse_result,2,35.3553390593274,75,0.5,35.3553390593274,75,0.5,,,,,75,0.5
16_Ellipse_result,8,0,66.6666666666667,0.43,0,66.6666666666667,0.38,0,66.6666666666667,0.38,,66.6666666666667,0.43
16_Ellipse_result,1,4.00375921574034,16.6666666666667,0.26,,,,,,,,16.6666666666667,0.26
16_Ellipse_result,11,5.26838392545046,40,0.44,25.2119361843498,66.6666666666667,0.77,54.5246911963087,83.3333333333333,0.85,,83.3333333333333,0.85
16_Ellipse_result,7,5.865587580132,54.5454545454546,0.29,48.3269783090622,81.8181818181818,0.81,48.3269783090622,81.8181818181818,0.81,,81.8181818181818,0.81
16_Ellipse_result,2,11.0447955670789,60,0.58,46.71379777282,80,0.81,,,,,80,0.81
16_Ellipse_result,2,48.5491771707324,77.7777777777778,0.73,48.5491771707324,77.7777777777778,0.73,,,,,77.7777777777778,0.73
16_Ellipse_result,8,5.52239778353947,12.5,0.32,6.5672747360604,14.2857142857143,0.33,5.52239778353947,12.5,0.32,,14.2857142857143,0.33
16_Ellipse_result,1,8.91376552139813,36.3636363636364,0.19,,,,,,,,36.3636363636364,0.19
