name,Candidate List length,SACREBLEU1,precision1,SequenceMatcher1,SACREBLEU2,precision2,SequenceMatcher2,SACREBLEU3,precision3,SequenceMatcher3,,Max Precision,Max Seq Match
minscanf_result,14,1.72722379921679,4.54545454545455,0.04,1.72722379921679,4.54545454545455,0.04,0.418443010188189,1.16279069767442,0.01,,4.54545454545455,0.04
minscanf_result,1,100,100,0.97,,,,,,,,100,0.97
minscanf_result,14,75.9835685651593,83.3333333333333,0.97,75.9835685651593,83.3333333333333,0.97,75.9835685651593,83.3333333333333,0.97,,83.3333333333333,0.97
minscanf_result,1,1.44458099817709,3.84615384615385,0.02,,,,,,,,3.84615384615385,0.02
minscanf_result,1,0,100,1,,,,,,,,100,1
minscanf_result,35,0,0,0,0,0,0.02,0,33.3333333333333,0.94,,33.3333333333333,0.94
minscanf_result,9,1.50618932309387,4,0.03,0,33.3333333333333,0.2,0,33.3333333333333,0.2,,33.3333333333333,0.2
minscanf_result,1,0,50,0.67,,,,,,,,50,0.67
minscanf_result,35,0,50,0.67,0,0,0,0,0,0,,50,0.67
minscanf_result,24,0,0,0.11,0,0,0.11,0,0,0.11,,0,0.11
minscanf_result,3,0,0,0.07,0,0,0.24,0,0,0.14,,0,0.24
minscanf_result,3,0,66.6666666666667,0.21,0.680350830739959,5.33333333333333,0.09,3.45859211410274,20,0.24,,66.6666666666667,0.24
minscanf_result,15,0,50,0.91,0,0,0.07,0,0,0.22,,50,0.91
minscanf_result,10,3.38649856834454,8.33333333333333,0.19,3.38649856834454,8.33333333333333,0.19,0,0,0,,8.33333333333333,0.19
minscanf_result,4,0.444765233152346,1.23456790123457,0,1.28671309596092,3.44827586206897,0.02,2.62796171040844,6.66666666666667,0.05,,6.66666666666667,0.05
minscanf_result,4,0.462210663399876,1.28205128205128,0.04,1.72722379921679,4.54545454545455,0.12,0.873304242853479,2.38095238095238,0.05,,4.54545454545455,0.12
minscanf_result,2,0,0,0,1.33535340595494,3.57142857142857,0.03,,,,,3.57142857142857,0.03
minscanf_result,16,12.6059680921749,25,0.15,0,0,0,0,0,0,,25,0.15
minscanf_result,1,0,50,0.67,,,,,,,,50,0.67
minscanf_result,1,0.0983580010876902,70.4545454545455,0.08,,,,,,,,70.4545454545455,0.08
minscanf_result,35,0.936667986253384,2.5974025974026,0.04,5.67967744513558,14.2857142857143,0.29,0,0,0.1,,14.2857142857143,0.29
minscanf_result,2,0,0,0,0,0,0,,,,,0,0
minscanf_result,3,0,0,0.6,3.0890553181567,7.69230769230769,0.15,0.633137788980756,4,0.04,,7.69230769230769,0.6
minscanf_result,1,1.28671309596092,3.44827586206897,0.03,,,,,,,,3.44827586206897,0.03
minscanf_result,35,0,0,0,1.92052990892741,7.2289156626506,0.06,0,0,0.16,,7.2289156626506,0.16
minscanf_result,6,6.68830137406003,8.53658536585366,0.11,6.7724474919585,8.64197530864197,0.11,43.2422707546321,50,0.6,,50,0.6
minscanf_result,14,1.76674127319966,3.94736842105263,0.04,6.42945144123173,13.6363636363636,0.19,7.99460749947202,16.6666666666667,0.23,,16.6666666666667,0.23
minscanf_result,1,13.1345494721208,28.5714285714286,0.52,,,,,,,,28.5714285714286,0.52
minscanf_result,14,0,0,0.21,0,0,0.02,0,0,0.24,,0,0.24
minscanf_result,1,2.83983872256779,7.14285714285714,0.03,,,,,,,,7.14285714285714,0.03
minscanf_result,1,6.5672747360604,14.2857142857143,0.12,,,,,,,,14.2857142857143,0.12
minscanf_result,8,2.93827727872279,33.3333333333333,0.01,0.0004348929715034,52.1739130434783,0.02,0.0605290989011025,70.2702702702703,0.04,,70.2702702702703,0.04
minscanf_result,2,0.0049276794458342,57.1428571428571,0.03,0.0113477480316612,45.4545454545455,0.03,,,,,57.1428571428571,0.03
minscanf_result,1,1.75240645383484,48.6111111111111,0.1,,,,,,,,48.6111111111111,0.1
minscanf_result,5,0,0,0,0.873304242853479,2.38095238095238,0.01,1.81608494154393,4.76190476190476,0.05,,4.76190476190476,0.05
minscanf_result,9,0,33.3333333333333,0.63,2.2869567780619,5.88235294117647,0.3,0,0,0.04,,33.3333333333333,0.63
minscanf_result,2,0.895430727660008,2.4390243902439,0.01,31.9471552123136,50,0.67,,,,,50,0.67
minscanf_result,11,0,0,0,20.556680845026,37.5,0.4,6.12957497932821,13.0434782608696,0.07,,37.5,0.4
minscanf_result,1,0.0004354010947477,60,0.06,,,,,,,,60,0.06
minscanf_result,6,8.29519350710986,27.2727272727273,0.44,3.19738334445045,11.5384615384615,0.15,24.4461511217451,42.8571428571429,0.7,,42.8571428571429,0.7
minscanf_result,3,0,33.3333333333333,0.86,1.05597171781708,2.85714285714286,0.15,2.83983872256779,7.14285714285714,0.31,,33.3333333333333,0.86
minscanf_result,1,0.0314094689485979,66.6666666666667,0.06,,,,,,,,66.6666666666667,0.06
minscanf_result,8,0.0324740964640117,66.6666666666667,0.07,1.66941427670005,48.6111111111111,0.08,1.37450538473394,40.8450704225352,0.08,,66.6666666666667,0.08
minscanf_result,8,2.67834620462464,11.2676056338028,0.11,41.1803763569158,61.1111111111111,0.42,9.09040322539654,15,0.16,,61.1111111111111,0.42
minscanf_result,2,7.16099136115704,12.3456790123457,0.11,7.98443441051055,14.2857142857143,0.15,,,,,14.2857142857143,0.15
minscanf_result,11,0.508775756200826,1.40845070422535,0.01,4.7677070204571,11.1111111111111,0.12,0.53173439651848,1.47058823529412,0.01,,11.1111111111111,0.12
minscanf_result,9,0.462210663399876,1.28205128205128,0.05,1.57329348111453,4.16666666666667,0.1,1.81608494154393,4.76190476190476,0.27,,4.76190476190476,0.27
minscanf_result,2,1.44458099817709,3.84615384615385,0.02,21.3643503198117,40,0.44,,,,,40,0.44
minscanf_result,11,4.05185766962521,8.82352941176471,0.06,9.78237574896145,20,0.17,24.4461511217451,42.8571428571429,0.35,,42.8571428571429,0.35
minscanf_result,3,29.8474589600982,44.4444444444444,0.41,1.93294003192705,7.14285714285714,0.09,0,100,0.86,,100,0.86
minscanf_result,8,100,100,0.65,7.49555347335584,18.1818181818182,0.45,3.25214022980357,8.88888888888889,0.14,,100,0.65
minscanf_result,35,0.481080686002126,1.33333333333333,0.03,0,0,0.18,0,33.3333333333333,0.22,,33.3333333333333,0.22
minscanf_result,1,0,50,0.25,,,,,,,,50,0.25
minscanf_result,35,0.474621762373,1.31578947368421,0.01,0.516205104748914,1.42857142857143,0.01,0,0,0,,1.42857142857143,0.01
minscanf_result,8,2.77961435851115,46.6666666666667,0.05,0.152852195266421,33.9285714285714,0.04,0.980269027285013,46.7532467532468,0.04,,46.7532467532468,0.05
minscanf_result,1,4.6360303611831,69.4444444444444,0.05,,,,,,,,69.4444444444444,0.05
minscanf_result,4,0,0,0,15.9735776061568,25,0.2,8.11669788687748,16.6666666666667,0.17,,25,0.2
minscanf_result,9,0.487717849567159,1.35135135135135,0.04,1.75907739420557,6.52173913043478,0.04,12.7033187038654,40,0.57,,40,0.57
minscanf_result,3,0,50,0.92,6.5672747360604,14.2857142857143,0.3,4.7677070204571,11.1111111111111,0.55,,50,0.92
minscanf_result,1,9.5135046538356,76.5432098765432,0.03,,,,,,,,76.5432098765432,0.03
minscanf_result,8,0.357928720146217,24.0740740740741,0.02,0.0005021660640236,22.7272727272727,0.02,0.141354855339559,21.1267605633803,0.02,,24.0740740740741,0.02
minscanf_result,35,0.786056185962881,3.63636363636364,0.1,0,0,0.14,0.164346668917794,50,0.13,,50,0.14
minscanf_result,4,0,0,0.86,0,0,0.11,0.832178395479312,2.27272727272727,0.02,,2.27272727272727,0.86
minscanf_result,1,5.48007744074102,19.6969696969697,0.16,,,,,,,,19.6969696969697,0.16
minscanf_result,12,0,0,0.07,0,0,0.15,0,0,0.18,,0,0.18
minscanf_result,6,5.65177605768155,41.6666666666667,0.24,5.30194559470519,18.8235294117647,0.14,3.47386507065487,33.3333333333333,0.18,,41.6666666666667,0.24
minscanf_result,14,0,0,0,4.7677070204571,11.1111111111111,0.09,3.74777673667792,9.09090909090909,0.09,,11.1111111111111,0.09
minscanf_result,1,3.13074317217238,27.2727272727273,0.12,,,,,,,,27.2727272727273,0.12
minscanf_result,14,0,0,0.07,0,0,0,2.09434697707771,14.2857142857143,0.11,,14.2857142857143,0.11
minscanf_result,1,22.2424693979368,53.8461538461539,0.5,,,,,,,,53.8461538461539,0.5
minscanf_result,1,0.662225824968673,3.07692307692308,0.03,,,,,,,,3.07692307692308,0.03
minscanf_result,1,23.6435402250794,60,0.71,,,,,,,,60,0.71
minscanf_result,10,0,50,0.86,0,50,0.86,0,0,0.11,,50,0.86
minscanf_result,2,2.62796171040844,6.66666666666667,0.07,0,0,0,,,,,6.66666666666667,0.07
minscanf_result,1,0,50,0.67,,,,,,,,50,0.67
minscanf_result,1,15.9735776061568,25,0.4,,,,,,,,25,0.4
minscanf_result,1,0.873304242853479,2.38095238095238,0.02,,,,,,,,2.38095238095238,0.02
minscanf_result,35,1.646664241911,4.34782608695652,0.04,0,0,0.11,8.11669788687748,16.6666666666667,0.4,,16.6666666666667,0.4
minscanf_result,1,5.52239778353947,12.5,0.05,,,,,,,,12.5,0.05
minscanf_result,35,1.78208303132103,25,0.13,0.347101954423918,40,0.2,0,33.3333333333333,0.24,,40,0.24
minscanf_result,4,0,0,0,0,0,0.05,0,0,0.18,,0,0.18
minscanf_result,1,50.2930391879458,72.7272727272727,0.68,,,,,,,,72.7272727272727,0.68
minscanf_result,12,0,0,0.06,0,0,0.06,0,0,0.18,,0,0.18
minscanf_result,6,36.4828061408282,70.5882352941177,0.67,0,0,0.06,49.2364296764044,77.7777777777778,0.71,,77.7777777777778,0.71
minscanf_result,14,0,0,0,4.19611490629655,10,0.11,0,0,0,,10,0.11
minscanf_result,1,3.03075616274632,30,0.17,,,,,,,,30,0.17
minscanf_result,14,0,0,0.22,0,0,0,0,0,0,,0,0.22
minscanf_result,1,8.91376552139813,50,0.46,,,,,,,,50,0.46
minscanf_result,1,15.9735776061568,25,0.16,,,,,,,,25,0.16
minscanf_result,1,23.6435402250794,60,0.67,,,,,,,,60,0.67
minscanf_result,10,0.996419481246063,2.7027027027027,0.03,0,50,0.86,0,0,0.2,,50,0.86
minscanf_result,2,2.62796171040844,6.66666666666667,0.07,0,0,0,,,,,6.66666666666667,0.07
minscanf_result,1,0,50,0.67,,,,,,,,50,0.67
minscanf_result,1,0,50,0.67,,,,,,,,50,0.67
minscanf_result,1,0.873304242853479,2.38095238095238,0.02,,,,,,,,2.38095238095238,0.02
minscanf_result,35,2.1476912089159,5.55555555555556,0.05,0,0,0.14,10.6821751599058,20,0.42,,20,0.42
minscanf_result,1,5.52239778353947,12.5,0.06,,,,,,,,12.5,0.06
minscanf_result,35,0,0,0,0,33.3333333333333,0.12,0.879007128664879,42.8571428571429,0.32,,42.8571428571429,0.32
minscanf_result,4,0,0,0.02,0,0,0,0,0,0.03,,0,0.03
minscanf_result,1,9.01319831483732,20.6896551724138,0.13,,,,,,,,20.6896551724138,0.13
minscanf_result,12,0,0,0.04,2.1476912089159,5.55555555555556,0.27,0,0,0.03,,5.55555555555556,0.27
minscanf_result,6,5.41621225574666,45.4545454545455,0.33,0,0,0.18,36.4828061408282,70.5882352941177,0.67,,70.5882352941177,0.67
minscanf_result,14,0,0,0,0,0,0,4.19611490629655,10,0.11,,10,0.11
minscanf_result,1,2.73859734111046,20,0.23,,,,,,,,20,0.23
minscanf_result,14,0,0,0.22,2.9109678177139,22.2222222222222,0.09,3.7456409792119,30.7692307692308,0.25,,30.7692307692308,0.25
minscanf_result,1,13.0651132983886,50,0.41,,,,,,,,50,0.41
minscanf_result,1,3.67352656298894,15.3846153846154,0.17,,,,,,,,15.3846153846154,0.17
minscanf_result,1,10.6821751599059,50,0.43,,,,,,,,50,0.43
minscanf_result,10,0,50,0.86,0,33.3333333333333,0.35,0,0,0,,50,0.86
minscanf_result,2,2.62796171040844,6.66666666666667,0.04,0,0,0,,,,,6.66666666666667,0.04
minscanf_result,1,10.6821751599058,20,0.14,,,,,,,,20,0.14
minscanf_result,1,0,50,0.67,,,,,,,,50,0.67
minscanf_result,1,4.19611490629655,10,0.07,,,,,,,,10,0.07
minscanf_result,35,0,0,0,0,0,0.15,10.6821751599058,20,0.42,,20,0.42
minscanf_result,1,5.52239778353947,12.5,0.18,,,,,,,,12.5,0.18
minscanf_result,35,5.70854201037456,45,0.19,0,0,0.07,0,33.3333333333333,0.24,,45,0.24
minscanf_result,4,0,0,0.02,0,0,0.03,0,0,0,,0,0.03
minscanf_result,1,8.07490881904114,27.6595744680851,0.3,,,,,,,,27.6595744680851,0.3
minscanf_result,12,0.556863322304591,1.53846153846154,0.05,0,0,0.12,0,0,0.18,,1.53846153846154,0.18
minscanf_result,6,33.2468444180584,61.9047619047619,0.67,0.375662538552834,25,0.17,22.4188058954654,64.7058823529412,0.74,,64.7058823529412,0.74
minscanf_result,14,0,0,0,2.02444626606655,5.26315789473684,0.05,15.9735776061568,25,0.4,,25,0.4
minscanf_result,1,3.46831776131791,30.7692307692308,0.24,,,,,,,,30.7692307692308,0.24
minscanf_result,14,0,0,0.13,3.42869424625945,27.2727272727273,0.38,0,0,0.09,,27.2727272727273,0.38
minscanf_result,1,7.47487588749534,42.8571428571429,0.63,,,,,,,,42.8571428571429,0.63
minscanf_result,1,0.651955647203948,3.03030303030303,0.03,,,,,,,,3.03030303030303,0.03
minscanf_result,1,9.65243487740224,33.3333333333333,0.84,,,,,,,,33.3333333333333,0.84
minscanf_result,10,0,0,0.35,0,33.3333333333333,0.76,15.9735776061568,25,0.62,,33.3333333333333,0.76
minscanf_result,7,0,0,0.11,0,0,0.17,0,0,0.18,,0,0.18
minscanf_result,2,2.62796171040844,6.66666666666667,0.04,2.44559393724036,6.25,0.05,,,,,6.66666666666667,0.05
minscanf_result,1,0,50,0.5,,,,,,,,50,0.5
minscanf_result,1,0,50,0.67,,,,,,,,50,0.67
minscanf_result,1,2.44559393724036,6.25,0.06,,,,,,,,6.25,0.06
minscanf_result,35,1.57329348111453,4.16666666666667,0.07,0,0,0.17,6.5672747360604,14.2857142857143,0.3,,14.2857142857143,0.3
minscanf_result,1,0,33.3333333333333,0.13,,,,,,,,33.3333333333333,0.13
minscanf_result,35,0,0,0,0,33.3333333333333,0.07,0.138198524751862,25,0.23,,33.3333333333333,0.23
minscanf_result,4,0,0,0.03,0,0,0.17,0,0,0.02,,0,0.17
minscanf_result,1,15.3102454411824,53.5714285714286,0.29,,,,,,,,53.5714285714286,0.29
minscanf_result,12,0.462210663399876,1.28205128205128,0.04,0,0,0.03,0,0,0.17,,1.28205128205128,0.17
minscanf_result,6,30.2502986572744,66.6666666666667,0.58,0,0,0.1,30.1433525150822,63.1578947368421,0.54,,66.6666666666667,0.58
minscanf_result,14,0,0,0,0.481080686002126,1.33333333333333,0.01,1.81608494154393,4.76190476190476,0.04,,4.76190476190476,0.04
minscanf_result,1,1.18361874589724,20,0.16,,,,,,,,20,0.16
minscanf_result,14,0,0,0.22,0,0,0,2.9109678177139,22.2222222222222,0.25,,22.2222222222222,0.25
minscanf_result,1,13.0651132983886,50,0.41,,,,,,,,50,0.41
minscanf_result,1,1.12309964460398,3.03030303030303,0.06,,,,,,,,3.03030303030303,0.06
minscanf_result,1,9.65243487740224,33.3333333333333,0.31,,,,,,,,33.3333333333333,0.31
minscanf_result,10,0,50,0.86,0,50,0.4,0,0,0.08,,50,0.86
minscanf_result,2,5.52239778353947,12.5,0.09,0,0,0,,,,,12.5,0.09
minscanf_result,1,0,0,0,,,,,,,,0,0
minscanf_result,1,0,33.3333333333333,0.4,,,,,,,,33.3333333333333,0.4
minscanf_result,1,1.38781927786159,3.7037037037037,0.04,,,,,,,,3.7037037037037,0.04
minscanf_result,35,1.57329348111453,4.16666666666667,0.09,0,0,0.2,0,33.3333333333333,0.32,,33.3333333333333,0.32
minscanf_result,1,1.72722379921679,4.54545454545455,0.03,,,,,,,,4.54545454545455,0.03
minscanf_result,35,7.55389958905035,28.5714285714286,0.2,0,0,0.18,0,33.3333333333333,0.16,,33.3333333333333,0.2
minscanf_result,4,0.548227166638215,1.51515151515152,0.03,0,0,0.15,0,0,0.19,,1.51515151515152,0.19
minscanf_result,1,4.90618182639055,21.6216216216216,0.14,,,,,,,,21.6216216216216,0.14
minscanf_result,12,0,0,0.09,0,0,0.27,0,0,0.18,,0,0.27
minscanf_result,6,22.4022869972172,61.1111111111111,0.52,0.375662538552834,25,0.11,0.649583740447422,20,0.05,,61.1111111111111,0.52
minscanf_result,14,0,0,0,0,0,0,0,0,0,,0,0
minscanf_result,1,2.56756568759067,57.1428571428571,0.38,,,,,,,,57.1428571428571,0.38
minscanf_result,14,0,0,0.21,2.15374934001705,33.3333333333333,0.18,0,0,0.06,,33.3333333333333,0.21
minscanf_result,1,22.2424693979368,53.8461538461539,0.52,,,,,,,,53.8461538461539,0.52
minscanf_result,1,3.67352656298894,15.3846153846154,0.15,,,,,,,,15.3846153846154,0.15
minscanf_result,1,23.6435402250794,60,0.75,,,,,,,,60,0.75
minscanf_result,10,0,0,0,4.7677070204571,11.1111111111111,0.35,0,0,0,,11.1111111111111,0.35
minscanf_result,2,1.57329348111453,4.16666666666667,0.04,2.62796171040844,6.66666666666667,0.06,,,,,6.66666666666667,0.06
minscanf_result,1,0,50,0.67,,,,,,,,50,0.67
minscanf_result,1,0,33.3333333333333,0.5,,,,,,,,33.3333333333333,0.5
minscanf_result,1,0,0,0,,,,,,,,0,0
minscanf_result,35,6.5672747360604,14.2857142857143,0.18,0,0,0.08,10.6821751599058,20,0.42,,20,0.42
minscanf_result,1,0,33.3333333333333,0.12,,,,,,,,33.3333333333333,0.12
minscanf_result,35,0,0,0,0,33.3333333333333,0.14,0,33.3333333333333,0.2,,33.3333333333333,0.2
minscanf_result,4,0,0,0.05,0,0,0,0,0,0.04,,0,0.05
minscanf_result,1,20.6909966116114,54.5454545454546,0.29,,,,,,,,54.5454545454546,0.29
minscanf_result,12,0,0,0.09,0,0,0.08,0,0,0.08,,0,0.09
minscanf_result,6,36.4828061408282,70.5882352941177,0.69,2.02880280940514,20,0.2,27.338866536239,71.4285714285714,0.64,,71.4285714285714,0.69
minscanf_result,14,5.52239778353947,12.5,0.1,0,0,0,0,0,0,,12.5,0.1
minscanf_result,1,1.82310945631966,33.3333333333333,0.21,,,,,,,,33.3333333333333,0.21
minscanf_result,14,1.81108009937539,16.6666666666667,0.23,1.20908780382579,7.5,0.09,0,0,0,,16.6666666666667,0.23
minscanf_result,1,20.4480073602184,50,0.35,,,,,,,,50,0.35
minscanf_result,1,3.67352656298894,15.3846153846154,0.17,,,,,,,,15.3846153846154,0.17
minscanf_result,1,9.42925473698094,16,0.25,,,,,,,,16,0.25
minscanf_result,10,0,0,0,15.9735776061568,25,0.36,0,0,0.09,,25,0.36
minscanf_result,2,2.62796171040844,6.66666666666667,0.06,2.62796171040844,6.66666666666667,0.06,,,,,6.66666666666667,0.06
minscanf_result,1,2.2869567780619,5.88235294117647,0.06,,,,,,,,5.88235294117647,0.06
minscanf_result,1,0,50,0.67,,,,,,,,50,0.67
minscanf_result,1,0,33.3333333333333,0.2,,,,,,,,33.3333333333333,0.2
minscanf_result,35,2.44559393724036,6.25,0.06,0,0,0.04,2.62796171040844,6.66666666666667,0.19,,6.66666666666667,0.19
minscanf_result,1,3.74777673667792,9.09090909090909,0.03,,,,,,,,9.09090909090909,0.03
minscanf_result,35,0,0,0,2.2008358123711,45.4545454545455,0.3,0,33.3333333333333,0.16,,45.4545454545455,0.3
minscanf_result,4,0,0,0.03,0,0,0.02,0,0,0.18,,0,0.18
minscanf_result,1,5.85911362195726,20.6896551724138,0.15,,,,,,,,20.6896551724138,0.15
minscanf_result,12,1.45947268226686,15.3846153846154,0.3,29.5132316659977,68.421052631579,0.38,0,50,0.13,,68.421052631579,0.38
minscanf_result,4,0.673587810204605,1.85185185185185,0.02,0,0,0.04,0,0,0.01,,1.85185185185185,0.04
minscanf_result,1,9.97061711345004,32.3529411764706,0.25,,,,,,,,32.3529411764706,0.25
minscanf_result,12,15.0014215867543,34.8837209302326,0.3,0.305883617344286,75,0.24,0,50,0.15,,75,0.3
minscanf_result,4,0,0,0.01,0,0,0.03,0,0,0.04,,0,0.04
minscanf_result,1,15.3525978386564,46.4285714285714,0.37,,,,,,,,46.4285714285714,0.37
minscanf_result,12,0,0,0.04,0,0,0.12,0,0,0.18,,0,0.18
minscanf_result,6,22.3564129103336,68.75,0.55,22.4022869972172,61.1111111111111,0.5,4.5544734701106,45.4545454545455,0.41,,68.75,0.55
minscanf_result,14,2.83983872256779,7.14285714285714,0.06,1.91460306901025,5,0.05,3.38649856834454,8.33333333333333,0.08,,8.33333333333333,0.08
minscanf_result,1,2.15905678262343,28.5714285714286,0.29,,,,,,,,28.5714285714286,0.29
minscanf_result,14,0,0,0.26,0,0,0.06,0,0,0.06,,0,0.26
minscanf_result,1,5.06399650678141,41.6666666666667,0.32,,,,,,,,41.6666666666667,0.32
minscanf_result,1,15.9735776061568,25,0.17,,,,,,,,25,0.17
minscanf_result,1,9.65243487740224,33.3333333333333,0.38,,,,,,,,33.3333333333333,0.38
minscanf_result,10,15.9735776061568,25,0.48,0,50,0.91,0,0,0.18,,50,0.91
minscanf_result,2,1.646664241911,4.34782608695652,0.04,5.52239778353947,12.5,0.08,,,,,12.5,0.08
minscanf_result,1,0.714431561299805,1.96078431372549,0.01,,,,,,,,1.96078431372549,0.01
minscanf_result,1,5.52239778353947,12.5,0.1,,,,,,,,12.5,0.1
minscanf_result,1,3.38649856834454,8.33333333333333,0.06,,,,,,,,8.33333333333333,0.06
minscanf_result,35,2.83983872256779,7.14285714285714,0.06,0,0,0.11,10.6821751599058,20,0.42,,20,0.42
minscanf_result,1,1.38781927786159,3.7037037037037,0.03,,,,,,,,3.7037037037037,0.03
minscanf_result,35,0,0,0,0,0,0.22,0,33.3333333333333,0.26,,33.3333333333333,0.26
minscanf_result,1,2.65459378014131,9.67741935483871,0.14,,,,,,,,9.67741935483871,0.14
minscanf_result,9,0,33.3333333333333,0.33,0,0,0.26,0,33.3333333333333,0.33,,33.3333333333333,0.33
minscanf_result,1,0,33.3333333333333,0.2,,,,,,,,33.3333333333333,0.2
minscanf_result,35,6.5672747360604,14.2857142857143,0.07,0,0,0,0,0,0,,14.2857142857143,0.07
minscanf_result,35,0,100,1,0,0,0,0,0,0,,100,1
minscanf_result,35,0,0,0.09,0,0,0.08,7.16047614494885,20,0.31,,20,0.31
minscanf_result,6,4.93235156948971,27.2727272727273,0.33,4.93235156948971,27.2727272727273,0.33,4.93235156948971,27.2727272727273,0.29,,27.2727272727273,0.33
minscanf_result,14,10.6821751599058,20,0.27,3.74777673667792,9.09090909090909,0.21,3.74777673667792,9.09090909090909,0.15,,20,0.27
minscanf_result,1,10.6821751599058,20,0.25,,,,,,,,20,0.25
minscanf_result,1,10.6821751599058,20,0.25,,,,,,,,20,0.25
minscanf_result,35,4.19611490629655,10,0.05,0,0,0,0,0,0,,10,0.05
copy_io_nl_result,24,0,0,0.04,8.11669788687748,16.6666666666667,0.24,1.38781927786159,3.7037037037037,0.05,,16.6666666666667,0.24
copy_io_nl_result,3,15.9735776061568,25,0.57,0,0,0.12,0.686673295396386,1.88679245283019,0.04,,25,0.57
copy_io_nl_result,3,4.02724819242185,16.6666666666667,0.11,39.7635364383525,60,0.6,18.9958921412898,50,0.25,,60,0.6
copy_io_nl_result,15,0,0,0.09,10.6821751599058,20,0.44,0,0,0.06,,20,0.44
copy_io_nl_result,1,10.6821751599058,20,0.13,,,,,,,,20,0.13
copy_io_nl_result,1,10.5889440072155,89.2857142857143,0.41,,,,,,,,89.2857142857143,0.41
copy_io_nl_result,35,0,0,0,0,0,0.06,0,0,0.15,,0,0.15
copy_io_nl_result,3,0,0,0.01,0,0,0.07,0,0,0.02,,0,0.07
copy_io_nl_result,1,0.744529233516688,2.04081632653061,0.01,,,,,,,,2.04081632653061,0.01
copy_io_nl_result,35,0,0,0.11,0,0,0.12,0,0,0.17,,0,0.17
copy_io_nl_result,3,0,0,0.02,0,0,0.31,0,0,0.04,,0,0.31
copy_io_nl_result,1,0.673587810204605,1.85185185185185,0.01,,,,,,,,1.85185185185185,0.01
copy_io_nl_result,35,0.625880779915379,1.72413793103448,0.05,15.9735776061568,25,0.67,0,0,0.14,,25,0.67
copy_io_nl_result,11,0,33.3333333333333,0.4,10.6821751599058,20,0.17,10.6821751599058,20,0.13,,33.3333333333333,0.4
copy_io_nl_result,14,0,0,0,0,0,0,0,0,0,,0,0
copy_io_nl_result,1,15.9735776061568,25,0.18,,,,,,,,25,0.18
copy_io_nl_result,8,57.1427857143276,80.5970149253731,0.52,52.6830462904187,78.4615384615385,0.38,42.4527114544881,86.2745098039216,0.4,,86.2745098039216,0.52
copy_io_nl_result,1,40.8511418210355,84.7457627118644,0.41,,,,,,,,84.7457627118644,0.41
copy_io_nl_result,9,7.19688472831105,11.4754098360656,0.12,4.11298234998328,40,0.31,7.63722046325001,9.72222222222222,0.09,,40,0.31
copy_io_nl_result,29,0.777275155885321,2.12765957446808,0.01,0.501557250020253,1.38888888888889,0.01,15.9735776061568,25,0.22,,25,0.22
copy_io_nl_result,11,0.565775965620953,1.5625,0.01,10.6821751599058,20,0.17,4.19611490629655,10,0.07,,20,0.17
copy_io_nl_result,14,0.673587810204605,1.85185185185185,0.07,0.673587810204605,1.85185185185185,0.07,0.548227166638215,1.51515151515152,0.07,,1.85185185185185,0.07
copy_io_nl_result,6,1.11372664460918,3.07692307692308,0.02,1.48905846703338,4.08163265306122,0.02,1.1689711837823,3.2258064516129,0.02,,4.08163265306122,0.02
copy_io_nl_result,1,0.625880779915379,1.72413793103448,0.01,,,,,,,,1.72413793103448,0.01
copy_io_nl_result,2,0.548227166638215,1.51515151515152,0.01,0.594312320885389,1.63934426229508,0.01,,,,,1.63934426229508,0.01
copy_io_nl_result,2,0,66.6666666666667,0.4,31.9471552123136,50,0.44,,,,,66.6666666666667,0.44
copy_io_nl_result,11,3.67352656298894,15.3846153846154,0.12,3.67352656298894,15.3846153846154,0.12,0,0,0,,15.3846153846154,0.12
copy_io_nl_result,29,0,0,0,0,0,0,0,0,0,,0,0
copy_io_nl_result,9,0,0,0,0,0,0,0,0,0,,0,0
copy_io_nl_result,2,15.9735776061568,25,0.25,10.6821751599058,20,0.14,,,,,25,0.25
copy_io_nl_result,2,36.0804727401438,82.9787234042553,0.38,0.0081432172780992,83.3333333333333,0.14,,,,,83.3333333333333,0.38
copy_io_nl_result,8,30.0638670493497,97.0588235294118,0.42,14.547886469345,69.6969696969697,0.38,18.1028559285201,95.8333333333333,0.55,,97.0588235294118,0.55
copy_io_nl_result,8,52.584336181314,91.6666666666667,0.33,22.9760677846806,63.6363636363636,0.38,19.6760674166079,95.8333333333333,0.56,,95.8333333333333,0.56
copy_io_nl_result,2,30.8352959171958,75,0.21,19.6117363438448,52.5,0.3,,,,,75,0.3
copy_io_nl_result,11,0,0,0,3.0890553181567,7.69230769230769,0.06,0.729169864454126,2,0.01,,7.69230769230769,0.06
copy_io_nl_result,2,1.646664241911,4.34782608695652,0.03,21.3643503198117,40,0.44,,,,,40,0.44
copy_io_nl_result,11,0,0,0.05,0,0,0.31,0,0,0.57,,0,0.57
copy_io_nl_result,1,51.6973153957171,62.5,0.6,,,,,,,,62.5,0.6
copy_io_nl_result,8,1.57329348111453,4.16666666666667,0.05,0,0,0.04,2.44559393724036,6.25,0.07,,6.25,0.07
copy_io_nl_result,2,4.89118787448073,12.5,0.14,21.3643503198117,40,0.44,,,,,40,0.44
copy_io_nl_result,11,0,66.6666666666667,0.67,5.25592342081689,13.3333333333333,0.2,0,0,0.4,,66.6666666666667,0.67
copy_io_nl_result,1,68.037493331712,75,0.7,,,,,,,,75,0.7
